1	56.544545	56.560909	
-1	56.414545	56.369091	
-1	56.594545	56.412727	
1	56.579091	56.595455	
-1	56.609091	56.374545	
-1	56.607273	56.540909	
-1	56.662727	56.410000	
-1	56.800000	56.652727	
-1	56.886364	56.800000	
-1	56.908182	56.890000	
-1	56.998182	56.880000	
1	56.817273	56.992727	
-1	56.893636	56.683636	
1	56.860909	56.893636	
-1	56.863636	56.767273
