1	56.544545	0.000000
-1	56.544545	56.560909
1	56.414545	56.369091
1	56.594545	56.412727
-1	56.579091	56.595455
1	56.609091	56.374545
1	56.607273	56.540909
1	56.662727	56.410000
1	56.800000	56.652727
1	56.886364	56.800000
1	56.908182	56.890000
1	56.998182	56.880000
-1	56.817273	56.992727
1	56.893636	56.683636
-1	56.860909	56.893636
1	56.863636	56.767273
1	56.788182	56.670000
1	56.826364	56.796364
1	56.819091	56.654545
1	56.818182	56.655455
-1	56.726364	56.818182
1	56.763636	56.726364
-1	56.754545	56.763636
1	56.769091	56.550000
1	56.790000	56.770909
-1	56.672727	56.793636
-1	56.544545	56.672727
1	56.544545	56.544545
-1	56.536364	56.544545
1	56.613636	56.536364
-1	56.595455	56.614545
1	56.630909	56.441818
1	56.636364	56.630909
1	56.828182	56.638182
1	56.867273	56.828182
-1	56.866364	56.868182
1	56.865455	56.865455
1	56.868182	56.865455
1	56.868182	56.868182
-1	56.866364	56.868182
-1	56.817273	56.866364
1	56.830909	56.817273
1	56.872727	56.639091
-1	56.818182	56.908182
1	56.959091	56.818182
1	56.818182	56.654545
1	57.088182	56.818182
1	57.147273	57.089091
1	57.162727	57.160000
1	57.188182	56.920909
1	57.216364	57.200909
-1	57.009091	57.214545
1	56.999091	56.819091
-1	56.901818	56.992727
1	56.901818	56.836364
1	57.080909	56.901818
-1	56.640000	56.893636
1	57.090909	56.640000
1	57.172727	57.118182
1	57.272727	57.172727
1	57.353636	57.148182
1	57.357273	57.353636
-1	57.354545	57.359091
1	57.363636	57.181818
-1	57.271818	57.363636
1	57.363636	57.294545
1	57.362727	57.350909
1	57.438182	57.363636
-1	57.415455	57.450909
1	57.416364	57.415455
1	57.291818	57.233636
1	57.362727	57.291818
-1	57.270000	57.350000
1	57.270909	57.067273
-1	57.181818	57.235455
-1	57.181818	57.268182
1	57.261818	57.030909
1	57.267273	57.261818
1	57.272727	57.267273
1	57.410000	57.272727
-1	57.007273	57.181818
1	57.149091	57.135455
-1	57.050000	57.149091
-1	57.050000	57.181818
1	57.090000	57.050000
1	57.146364	57.090909
1	57.174545	57.146364
1	57.178182	57.174545
-1	57.090000	57.180000
1	57.090000	57.090000
1	57.187273	57.090000
1	57.267273	56.923636
1	57.272727	57.080909
-1	57.226364	57.271818
1	57.226364	57.226364
1	57.227273	57.001818
1	57.226364	57.226364
-1	57.163636	57.172727
-1	57.090909	57.162727
1	57.090909	57.090909
1	57.163636	57.090909
1	57.271818	57.163636
-1	57.268182	57.272727
1	57.181818	57.109091
1	57.363636	57.061818
-1	57.089091	57.419091
1	57.408182	57.090000
1	57.508182	57.420909
1	57.540909	57.440000
-1	57.515455	57.541818
1	57.263636	57.254545
1	57.481818	57.188182
-1	57.272727	57.478182
1	57.313636	57.036364
1	57.193636	57.003636
-1	56.859091	57.206364
1	57.272727	56.863636
1	57.404545	57.181818
-1	57.259091	57.404545
-1	57.170909	57.260000
1	57.180909	57.000000
-1	56.564545	57.180909
-1	56.410000	56.725455
-1	56.273636	56.457273
1	56.590909	56.362727
1	56.640909	56.632727
1	56.627273	56.425455
1	56.709091	56.634545
1	56.725455	56.709091
1	56.742727	56.522727
-1	56.669091	56.753636
-1	56.445455	56.669091
1	56.971818	56.436364
1	56.871818	56.717273
1	56.888182	56.871818
1	56.909091	56.888182
1	56.817273	56.639091
-1	56.591818	56.874545
1	56.908182	56.564545
1	56.815455	56.800000
-1	56.727273	56.769091
1	56.906364	56.546364
1	56.840909	56.594545
1	56.727273	56.569091
-1	56.830000	56.862727
1	56.990909	56.585455
